,open
2023-05-01 11:41:00,1000.576450712255
2023-05-01 11:42:00,1003.6445814479737
2023-05-01 11:43:00,1002.8812155890911
2023-05-01 11:44:00,1005.6154795073562
2023-05-01 11:45:00,1003.6107680199573
2023-05-01 11:46:00,1003.7222574862055
2023-05-01 11:47:00,1001.0796257531159
2023-05-01 11:48:00,998.6380790087795
2023-05-01 11:49:00,1003.4953860653819
2023-05-01 11:50:00,1004.5734752032661
2023-05-01 11:51:00,1001.4396046954389
2023-05-01 11:52:00,1001.2339687686608
2023-05-01 11:53:00,1001.5020280163801
2023-05-01 11:54:00,1000.9002539598073
2023-05-01 11:55:00,1004.6789577348803
2023-05-01 11:56:00,1002.055819703985
2023-05-01 11:57:00,1003.889671128887
2023-05-01 11:58:00,1003.0566527075478
2023-05-01 11:59:00,1000.6430077594388
2023-05-01 12:00:00,1006.2330807939986
2023-05-01 12:01:00,1002.033900402271
2023-05-01 12:02:00,1000.8925510674482
2023-05-01 12:03:00,1005.3321299097724
2023-05-01 12:04:00,1003.8320388492925
2023-05-01 12:05:00,1001.8224644325973
2023-05-01 12:06:00,1000.5256947229011
2023-05-01 12:07:00,999.6028079250892
2023-05-01 12:08:00,1000.6077946250771
2023-05-01 12:09:00,1003.4320118295869
2023-05-01 12:10:00,1000.804567542953
2023-05-01 12:11:00,1004.6558973241508
2023-05-01 12:12:00,1001.7749695934718
2023-05-01 12:13:00,1004.3355507078842
2023-05-01 12:14:00,1000.9806035406838
2023-05-01 12:15:00,1002.9802854248683
2023-05-01 12:16:00,1002.8931772125385
2023-05-01 12:17:00,1002.424057448922
2023-05-01 12:18:00,1002.7274965091636
2023-05-01 12:19:00,1001.7725902444839
2023-05-01 12:20:00,1002.4579897450155
2023-05-01 12:21:00,1006.4992013615305
2023-05-01 12:22:00,1003.2810928206785
2023-05-01 12:23:00,1005.6229524726633
2023-05-01 12:24:00,1005.7031544442847
2023-05-01 12:25:00,1004.0065595757522
2023-05-01 12:26:00,1005.3521787387566
2023-05-01 12:27:00,1003.8794103750224
2023-05-01 12:28:00,1002.9931753158429
2023-05-01 12:29:00,1002.4455330714155
2023-05-01 12:30:00,1001.6301694535262
2023-05-01 12:31:00,1001.2693472583217
2023-05-01 12:32:00,1006.8683198093579
2023-05-01 12:33:00,1003.0301323487303
2023-05-01 12:34:00,1003.1472775809829
2023-05-01 12:35:00,1004.9345431250574
2023-05-01 12:36:00,997.318763086654
2023-05-01 12:37:00,1003.7786910166236
2023-05-01 12:38:00,1003.6225635410241
2023-05-01 12:39:00,1003.3193199045519
2023-05-01 12:40:00,1001.9688082043813
2023-05-01 12:41:00,1002.3297476448578
2023-05-01 12:42:00,1005.3373884558622
2023-05-01 12:43:00,1006.0276624132333
2023-05-01 12:44:00,1004.5753816813623
2023-05-01 12:45:00,1003.5761192402756
2023-05-01 12:46:00,1003.4368768200329
2023-05-01 12:47:00,1002.8118825120565
2023-05-01 12:48:00,1000.9916310869851
2023-05-01 12:49:00,1003.8932045686461
2023-05-01 12:50:00,1001.6825143153859
2023-05-01 12:51:00,999.7531273394756
2023-05-01 12:52:00,1003.0432193013191
2023-05-01 12:53:00,1002.394278317112
2023-05-01 12:54:00,1002.7245173260233
2023-05-01 12:55:00,1002.7522826873088
2023-05-01 12:56:00,1000.783465420208
2023-05-01 12:57:00,1002.2248743715545
2023-05-01 12:58:00,1002.1039937748428
2023-05-01 12:59:00,1000.0862423355087
2023-05-01 13:00:00,1004.089555857749
2023-05-01 13:01:00,1005.0793522949667
2023-05-01 13:02:00,1003.0055281072813
2023-05-01 13:03:00,1002.9835997807835
2023-05-01 13:04:00,1003.2548469608887
2023-05-01 13:05:00,1003.87186680521
2023-05-01 13:06:00,1001.1373448574517
2023-05-01 13:07:00,1003.3343509925862
2023-05-01 13:08:00,1002.5213086556485
2023-05-01 13:09:00,1001.3702364437995
2023-05-01 13:10:00,1003.0935152216842
2023-05-01 13:11:00,1001.6442205926795
2023-05-01 13:12:00,1002.7227057489383
2023-05-01 13:13:00,1005.1226668348819
2023-05-01 13:14:00,1006.9723564886891
2023-05-01 13:15:00,1002.581339399812
2023-05-01 13:16:00,1001.1101206093812
2023-05-01 13:17:00,1005.9745709616849
2023-05-01 13:18:00,1001.5542743170516
2023-05-01 13:19:00,1004.326615862559
2023-05-01 13:20:00,1003.8135911162731
2023-05-01 13:21:00,1004.0959805979668
2023-05-01 13:22:00,1003.1403611915947
2023-05-01 13:23:00,1001.1195885612677
2023-05-01 13:24:00,1005.1682641290857
2023-05-01 13:25:00,1003.3324581041027
2023-05-01 13:26:00,1001.8448061671497
2023-05-01 13:27:00,1004.1403288452835
2023-05-01 13:28:00,1002.3111842856355
2023-05-01 13:29:00,1008.3474950492448
2023-05-01 13:30:00,1004.9639179159292
2023-05-01 13:31:00,1002.0669232144346
2023-05-01 13:32:00,1003.6026003496669
2023-05-01 13:33:00,1002.5930894148748
2023-05-01 13:34:00,1002.0989351434962
2023-05-01 13:35:00,1002.1628225560553
2023-05-01 13:36:00,1003.3439946105968
2023-05-01 13:37:00,1004.5472844548464
2023-05-01 13:38:00,1003.9188239872719
2023-05-01 13:39:00,1003.3007167586826
2023-05-01 13:40:00,1004.7298780044424
2023-05-01 13:41:00,1006.0796096215593
2023-05-01 13:42:00,1003.0330321194957
2023-05-01 13:43:00,1006.8072024523317
2023-05-01 13:44:00,1007.059884300587
2023-05-01 13:45:00,1002.2113520907167
2023-05-01 13:46:00,1004.3780374010951
2023-05-01 13:47:00,1003.7632980859663
2023-05-01 13:48:00,1005.2266221648745
2023-05-01 13:49:00,1007.3643341196552
2023-05-01 13:50:00,1006.1137591151787
2023-05-01 13:51:00,1002.7494517407162
2023-05-01 13:52:00,1005.4373005556621
2023-05-01 13:53:00,1004.6034699822793
2023-05-01 13:54:00,1008.0934802671522
2023-05-01 13:55:00,1004.5817923849137
2023-05-01 13:56:00,1003.689778266749
2023-05-01 13:57:00,1004.7348596704918
2023-05-01 13:58:00,1004.3415416125383
2023-05-01 13:59:00,1002.126260650546
2023-05-01 14:00:00,1003.3040077199762
2023-05-01 14:01:00,1002.8655401234167
2023-05-01 14:02:00,1002.3690762423447
2023-05-01 14:03:00,1002.1545563372019
2023-05-01 14:04:00,1004.8497461963523
2023-05-01 14:05:00,1004.683403413193
2023-05-01 14:06:00,1007.2144001772339
2023-05-01 14:07:00,1002.7062193550098
2023-05-01 14:08:00,1003.373703434159
2023-05-01 14:09:00,1003.5837152634584
2023-05-01 14:10:00,1007.8611211908999
2023-05-01 14:11:00,1004.1576258846936
2023-05-01 14:12:00,1007.3607112243079
2023-05-01 14:13:00,999.0180239797295
2023-05-01 14:14:00,1002.8271902169616
2023-05-01 14:15:00,1009.1349911567061
2023-05-01 14:16:00,1003.525018148895
2023-05-01 14:17:00,1006.567307138894
2023-05-01 14:18:00,1003.0246214587085
2023-05-01 14:19:00,1001.9973217983533
2023-05-01 14:20:00,1005.7033306055516
2023-05-01 14:21:00,1005.1549110351729
2023-05-01 14:22:00,1005.0395584665771
2023-05-01 14:23:00,1009.1788210444673
2023-05-01 14:24:00,1003.3496659769665
2023-05-01 14:25:00,1004.6229655908325
2023-05-01 14:26:00,1007.2914475828071
2023-05-01 14:27:00,1007.5503118440639
2023-05-01 14:28:00,1003.6342868376274
2023-05-01 14:29:00,1006.2365739577967
2023-05-01 14:30:00,1005.3681282520091
2023-05-01 14:31:00,1002.6296093574119
2023-05-01 14:32:00,1006.737626236259
2023-05-01 14:33:00,1004.537424327409
2023-05-01 14:34:00,1004.393775703619
2023-05-01 14:35:00,1004.4968807273657
2023-05-01 14:36:00,1006.4264574629327
2023-05-01 14:37:00,1001.3647267187378
2023-05-01 14:38:00,1005.4337356455782
2023-05-01 14:39:00,1003.7999953268375
2023-05-01 14:40:00,1002.3567056222389
2023-05-01 14:41:00,1003.9487580646924
2023-05-01 14:42:00,1004.6927309894837
2023-05-01 14:43:00,1005.0508957580857
2023-05-01 14:44:00,1002.9446765750795
2023-05-01 14:45:00,1005.5018629176878
2023-05-01 14:46:00,1004.594111140754
2023-05-01 14:47:00,1002.3570860195342
2023-05-01 14:48:00,1005.0160646070981
2023-05-01 14:49:00,1005.677933199435
2023-05-01 14:50:00,1003.0501604491368
2023-05-01 14:51:00,1007.8642567483421
2023-05-01 14:52:00,1008.6174531926233
2023-05-01 14:53:00,1000.3626509536948
2023-05-01 14:54:00,1005.0432092912033
2023-05-01 14:55:00,1002.8550503420514
2023-05-01 14:56:00,1002.3449428600292
2023-05-01 14:57:00,1007.0396716166268
2023-05-01 14:58:00,1004.7983638254237
2023-05-01 14:59:00,1004.5219653353342
2023-05-01 15:00:00,1006.3179094409765
2023-05-01 15:01:00,1004.7055749742367
2023-05-01 15:02:00,1002.3540009359788
2023-05-01 15:03:00,1004.4522171357544
2023-05-01 15:04:00,1007.9157781976122
2023-05-01 15:05:00,1005.3891545629482
2023-05-01 15:06:00,1006.7953368661564
2023-05-01 15:07:00,1005.0862599462395
2023-05-01 15:08:00,1002.1901962043676
2023-05-01 15:09:00,1002.6854455694031
2023-05-01 15:10:00,1006.6890183488854
2023-05-01 15:11:00,1006.5012800178756
2023-05-01 15:12:00,1009.2351118356618
2023-05-01 15:13:00,1007.6708367388046
2023-05-01 15:14:00,1005.4047760917356
2023-05-01 15:15:00,1007.9602673387144
2023-05-02 09:30:00,1001.1138343908592
2023-05-02 09:31:00,1004.0629251629663
2023-05-02 09:32:00,1004.3972303562706
2023-05-02 09:33:00,1001.0248224057883
2023-05-02 09:34:00,1005.7758091206578
2023-05-02 09:35:00,1003.4095929663038
2023-05-02 09:36:00,1005.4962389307858
2023-05-02 09:37:00,1007.4560006784465
2023-05-02 09:38:00,1003.7699418623548
2023-05-02 09:39:00,1004.7429723900981
2023-05-02 09:40:00,1007.1511103395397
2023-05-02 09:41:00,1003.2754751898527
2023-05-02 09:42:00,1008.3699847389925
2023-05-02 09:43:00,1005.7269382085086
2023-05-02 09:44:00,1002.4907283683999
2023-05-02 09:45:00,1005.1917070784979
2023-05-02 09:46:00,1008.2352384228477
2023-05-02 09:47:00,1003.8523352759083
2023-05-02 09:48:00,1007.6202248809185
2023-05-02 09:49:00,1004.5372367664174
2023-05-02 09:50:00,1003.9174396839329
2023-05-02 09:51:00,1006.1273239639316
2023-05-02 09:52:00,1008.1929282130975
2023-05-02 09:53:00,1004.1082455909636
2023-05-02 09:54:00,1002.5929123670929
2023-05-02 09:55:00,1006.9167881181664
2023-05-02 09:56:00,1007.4145772192093
2023-05-02 09:57:00,1006.699173870916
2023-05-02 09:58:00,1007.5665065147812
2023-05-02 09:59:00,1005.8033895946327
2023-05-02 10:00:00,1004.7490645576815
2023-05-02 10:01:00,1005.392337725846
2023-05-02 10:02:00,1009.2084854783598
2023-05-02 10:03:00,1005.6301498903855
2023-05-02 10:04:00,1006.5189332101005
2023-05-02 10:05:00,1007.3105350603016
2023-05-02 10:06:00,1008.2149185131135
2023-05-02 10:07:00,1004.4737937196917
2023-05-02 10:08:00,1005.5014660342431
2023-05-02 10:09:00,1004.6099356331671
2023-05-02 10:10:00,1009.3915598160619
2023-05-02 10:11:00,1006.0770240221326
2023-05-02 10:12:00,1005.3149085351794
2023-05-02 10:13:00,1008.5524817884992
2023-05-02 10:14:00,1005.7310352160587
2023-05-02 10:15:00,1007.1121110682321
2023-05-02 10:16:00,1009.6271834399521
2023-05-02 10:17:00,1008.9133931871489
2023-05-02 10:18:00,1009.8460794626822
2023-05-02 10:19:00,1005.0302838651392
2023-05-02 10:20:00,1005.3456124010825
2023-05-02 10:21:00,1006.8434928668244
2023-05-02 10:22:00,1007.3138598858721
2023-05-02 10:23:00,1003.7056693243303
2023-05-02 10:24:00,1006.2602023242591
2023-05-02 10:25:00,1009.59787804901
2023-05-02 10:26:00,1006.7747593055161
2023-05-02 10:27:00,1005.1475578535717
2023-05-02 10:28:00,1005.7779511560113
2023-05-02 10:29:00,1003.8399836854001
2023-05-02 10:30:00,1008.8786159701763
2023-05-02 10:31:00,1008.1713994439026
2023-05-02 10:32:00,1003.0982959967378
2023-05-02 10:33:00,1008.1032863787534
2023-05-02 10:34:00,1008.3532226864238
2023-05-02 10:35:00,1009.0464570427478
2023-05-02 10:36:00,1003.2610051208144
2023-05-02 10:37:00,1009.4483786235949
2023-05-02 10:38:00,1009.187105412047
2023-05-02 10:39:00,1006.8664589557983
2023-05-02 10:40:00,1006.1725350945316
2023-05-02 10:41:00,1005.0110419742737
2023-05-02 10:42:00,1002.8529185504035
2023-05-02 10:43:00,1008.6098102287365
2023-05-02 10:44:00,1001.1594956421627
2023-05-02 10:45:00,1006.5646948504909
2023-05-02 10:46:00,1008.2354817959131
2023-05-02 10:47:00,1006.9146622267033
2023-05-02 10:48:00,1008.4137576755502
2023-05-02 10:49:00,1006.6695886697937
2023-05-02 10:50:00,1005.2204949974944
2023-05-02 10:51:00,1005.5811643263156
2023-05-02 10:52:00,1004.5449051034415
2023-05-02 10:53:00,1006.3327465505358
2023-05-02 10:54:00,1005.1086272179144
2023-05-02 10:55:00,1009.0267177331766
2023-05-02 10:56:00,1004.5136133899352
2023-05-02 10:57:00,1006.6819171092485
2023-05-02 10:58:00,1007.7783650027433
2023-05-02 10:59:00,1007.5439291960074
2023-05-02 11:00:00,1009.0825713437602
2023-05-02 11:01:00,1003.9332457275784
2023-05-02 11:02:00,1004.7211970919008
2023-05-02 11:03:00,1005.0724070215351
2023-05-02 11:04:00,1008.9566178939242
2023-05-02 11:05:00,1006.9550412254995
2023-05-02 11:06:00,1006.4061287181212
2023-05-02 11:07:00,1008.782397302678
2023-05-02 11:08:00,1007.8618445550193
2023-05-02 11:09:00,1003.963856121888
2023-05-02 11:10:00,1007.0651426572522
2023-05-02 11:11:00,1007.6990287879801
2023-05-02 11:12:00,1010.3532248778508
2023-05-02 11:13:00,1008.3342916779278
2023-05-02 11:14:00,1007.9177006373991
2023-05-02 11:15:00,1007.8037326851424
2023-05-02 11:16:00,1005.1786100461326
2023-05-02 11:17:00,1004.1162974795599
2023-05-02 11:18:00,1005.2844455009163
2023-05-02 11:19:00,1010.0980424036514
2023-05-02 11:20:00,1007.1577360689504
2023-05-02 11:21:00,1007.0221065821225
2023-05-02 11:22:00,1001.8962916249277
2023-05-02 11:23:00,1006.6767511482512
2023-05-02 11:24:00,1006.4968749045087
2023-05-02 11:25:00,1004.9398672359188
2023-05-02 11:26:00,1005.703784574582
2023-05-02 11:27:00,1008.8125506512769
2023-05-02 11:28:00,1006.863277101748
2023-05-02 11:29:00,1004.6112743590026
2023-05-02 11:30:00,1006.5308926157069
2023-05-02 11:31:00,1007.097270258111
2023-05-02 11:32:00,1006.2371116947818
2023-05-02 11:33:00,1007.7180368572513
2023-05-02 11:34:00,1009.7826582501873
2023-05-02 11:35:00,1008.4896015059849
2023-05-02 11:36:00,1003.5442935837009
2023-05-02 11:37:00,1005.13477821231
2023-05-02 11:38:00,1006.6974269853262
2023-05-02 11:39:00,1008.6048778124241
2023-05-02 11:40:00,1009.7231954850004
2023-05-02 11:41:00,1008.2501466117191
2023-05-02 11:42:00,1006.8428995229145
2023-05-02 11:43:00,1009.7440285886223
2023-05-02 11:44:00,1011.2157394274948
2023-05-02 11:45:00,1005.2031585688823
2023-05-02 11:46:00,1006.8054768197251
2023-05-02 11:47:00,1008.0575906150568
2023-05-02 11:48:00,1007.8793175636712
2023-05-02 11:49:00,1008.3848979470281
2023-05-02 11:50:00,1009.8801935256618
2023-05-02 11:51:00,1007.8620324590597
2023-05-02 11:52:00,1006.0523693937995
2023-05-02 11:53:00,1009.9377131241321
2023-05-02 11:54:00,1008.3663169176269
2023-05-02 11:55:00,1009.399962301296
2023-05-02 11:56:00,1003.9123910945764
2023-05-02 11:57:00,1006.5315598838503
2023-05-02 11:58:00,1012.7838021686259
2023-05-02 11:59:00,1005.1543375484013
2023-05-02 12:00:00,1004.3607460567439
2023-05-02 12:01:00,1007.9662811916371
2023-05-02 12:02:00,1009.9596722609098
2023-05-02 12:03:00,1005.356857810464
2023-05-02 12:04:00,1007.4707789613653
2023-05-02 12:05:00,1008.3851135160699
2023-05-02 12:06:00,1008.0684542273673
2023-05-02 12:07:00,1009.5317740929547
2023-05-02 12:08:00,1012.0397119382837
2023-05-02 12:09:00,1008.7704632168152
2023-05-02 12:10:00,1008.0144828080502
2023-05-02 12:11:00,1011.5177140269286
2023-05-02 12:12:00,1010.7432020239662
2023-05-02 12:13:00,1007.2669289407521
2023-05-02 12:14:00,1008.3868700718978
2023-05-02 12:15:00,1009.1342172839002
2023-05-02 12:16:00,1011.0660125956442
2023-05-02 12:17:00,1010.0432622859774
2023-05-02 12:18:00,1007.9812767998682
2023-05-02 12:19:00,1009.2908397173076
2023-05-02 12:20:00,1006.4328753931561
2023-05-02 12:21:00,1007.7486455682646
2023-05-02 12:22:00,1010.2059070955787
2023-05-02 12:23:00,1007.9696813163616
2023-05-02 12:24:00,1009.2314075976881
2023-05-02 12:25:00,1010.5191585896354
2023-05-02 12:26:00,1007.2338885236937
2023-05-02 12:27:00,1011.8514251699906
2023-05-02 12:28:00,1004.4164965165138
2023-05-02 12:29:00,1006.7353567421973
2023-05-02 12:30:00,1010.5951731993624
2023-05-02 12:31:00,1010.5065072148973
2023-05-02 12:32:00,1007.0214437532717
2023-05-02 12:33:00,1005.0504904012334
2023-05-02 12:34:00,1009.8157092671928
2023-05-02 12:35:00,1009.0548836343461
2023-05-02 12:36:00,1006.7762036458345
2023-05-02 12:37:00,1008.9528586515927
2023-05-02 12:38:00,1010.1921192555578
2023-05-02 12:39:00,1006.1486981913723
2023-05-02 12:40:00,1005.6080610084423
2023-05-02 12:41:00,1009.2472966223585
2023-05-02 12:42:00,1009.9892129240187
2023-05-02 12:43:00,1013.756959989214
2023-05-02 12:44:00,1007.758125039822
2023-05-02 12:45:00,1011.6905772048998
2023-05-02 12:46:00,1009.4782238852814
2023-05-02 12:47:00,1009.4778331778161
2023-05-02 12:48:00,1009.9221140723538
2023-05-02 12:49:00,1010.4971464672127
2023-05-02 12:50:00,1007.893682567246
2023-05-02 12:51:00,1009.0365655211156
2023-05-02 12:52:00,1008.9971094245316
2023-05-02 12:53:00,1005.3996722797763
2023-05-02 12:54:00,1012.0093877154932
2023-05-02 12:55:00,1009.439967002614
2023-05-02 12:56:00,1006.415004029298
2023-05-02 12:57:00,1009.8101289482347
2023-05-02 12:58:00,1005.7805166126976
2023-05-02 12:59:00,1007.3393251512817
2023-05-02 13:00:00,1008.6562441469125
2023-05-02 13:01:00,1010.7730675759948
2023-05-02 13:02:00,1010.8074939035693
2023-05-02 13:03:00,1009.2230736499765
2023-05-02 13:04:00,1009.380694384894
2023-05-02 13:05:00,1008.4981852934831
2023-05-02 13:06:00,1011.2578065727045
2023-05-02 13:07:00,1009.7507917141346
2023-05-02 13:08:00,1009.6338920312238
2023-05-02 13:09:00,1008.8425345026307
2023-05-02 13:10:00,1008.4712062740897
2023-05-02 13:11:00,1010.8626934523234
2023-05-02 13:12:00,1009.7752167026811
2023-05-02 13:13:00,1008.7230538393804
2023-05-02 13:14:00,1006.2687069080265
2023-05-02 13:15:00,1009.8845753371895
2023-05-02 13:16:00,1010.9074500224162
2023-05-02 13:17:00,1006.8344389913675
2023-05-02 13:18:00,1004.5822670800928
2023-05-02 13:19:00,1009.7814298228471
2023-05-02 13:20:00,1009.0666478328036
2023-05-02 13:21:00,1009.3620417422505
2023-05-02 13:22:00,1010.2537926445826
2023-05-02 13:23:00,1011.7829828016355
2023-05-02 13:24:00,1007.2868844022464
2023-05-02 13:25:00,1008.0170503250827
2023-05-02 13:26:00,1006.3494456872687
2023-05-02 13:27:00,1010.03589469779
2023-05-02 13:28:00,1008.8306236938304
2023-05-02 13:29:00,1008.1375001349576
2023-05-02 13:30:00,1009.4637748462843
2023-05-02 13:31:00,1005.4543989224023
2023-05-02 13:32:00,1009.9926223146773
2023-05-02 13:33:00,1010.2903124364146
2023-05-02 13:34:00,1011.5185416026478
2023-05-02 13:35:00,1012.6273404315205
2023-05-02 13:36:00,1010.6590896074343
2023-05-02 13:37:00,1007.9723327014489
2023-05-02 13:38:00,1008.4116010979409
2023-05-02 13:39:00,1012.0809599099771
2023-05-02 13:40:00,1005.3725461028206
2023-05-02 13:41:00,1010.6015233446824
2023-05-02 13:42:00,1009.759772266244
2023-05-02 13:43:00,1009.2466916682346
2023-05-02 13:44:00,1006.2960647986438
2023-05-02 13:45:00,1005.2487114409162
2023-05-02 13:46:00,1012.4806130056397
2023-05-02 13:47:00,1013.9607450803964
2023-05-02 13:48:00,1010.4544359361419
2023-05-02 13:49:00,1011.1692615675125
2023-05-02 13:50:00,1007.5322752480796
2023-05-02 13:51:00,1008.6433534262187
2023-05-02 13:52:00,1009.7285131431832
2023-05-02 13:53:00,1009.6062157629734
2023-05-02 13:54:00,1008.5561592777209
2023-05-02 13:55:00,1007.5963849442174
2023-05-02 13:56:00,1007.4585687110075
2023-05-02 13:57:00,1011.8315618400425
2023-05-02 13:58:00,1011.2463810011013
2023-05-02 13:59:00,1011.6070498913548
2023-05-02 14:00:00,1011.6468554997002
2023-05-02 14:01:00,1012.3650607895904
2023-05-02 14:02:00,1008.4800707984174
2023-05-02 14:03:00,1011.8789629629534
2023-05-02 14:04:00,1008.3545239623028
2023-05-02 14:05:00,1009.9377736271863
2023-05-02 14:06:00,1012.278904891591
2023-05-02 14:07:00,1011.0924595743061
2023-05-02 14:08:00,1009.5019680112782
2023-05-02 14:09:00,1012.0672102995868
2023-05-02 14:10:00,1011.4697571694505
2023-05-02 14:11:00,1007.5138314814193
2023-05-02 14:12:00,1009.6001610213887
2023-05-02 14:13:00,1006.0446690785427
2023-05-02 14:14:00,1007.1449138543585
2023-05-02 14:15:00,1009.2856857780266
2023-05-02 14:16:00,1008.1506601270673
2023-05-02 14:17:00,1012.0348560568173
2023-05-02 14:18:00,1012.1497553224168
2023-05-02 14:19:00,1008.8802410398891
2023-05-02 14:20:00,1009.9637828108276
2023-05-02 14:21:00,1013.0752238688576
2023-05-02 14:22:00,1012.9626019973875
2023-05-02 14:23:00,1009.9493642855404
